custID,region,country,item,sold,price
6104,Asia,North Korea,Snacks,4766,152.58
6105,Europe,San Marino,Cosmetics,9182,437.2
6106,Asia,Bangladesh,Clothes,4278,109.28
6107,Middle East and North Africa,Afghanistan,Clothes,8652,109.28
6108,Sub-Saharan Africa,Nigeria,Vegetables,7934,154.06
6109,Sub-Saharan Africa,Swaziland,Meat,9785,421.89
6110,Europe,Slovenia,Fruits,8898,9.33
6111,Sub-Saharan Africa,Ethiopia,Meat,1996,421.89
6112,Asia,Uzbekistan,Cosmetics,2834,437.2
6113,Asia,India,Clothes,7198,109.28
6114,Middle East and North Africa,Jordan,Cosmetics,7905,437.2
6115,Europe,Armenia,Snacks,9805,152.58
6116,Europe,Finland,Office Supplies,4777,651.21
6117,Europe,Bulgaria,Cosmetics,6731,437.2
6118,Europe,Sweden,Personal Care,6612,81.73
6119,Middle East and North Africa,Azerbaijan,Beverages,7392,47.45
6120,Sub-Saharan Africa,Sierra Leone,Vegetables,9075,154.06
6121,Asia,Turkmenistan,Baby Food,3699,255.28
6122,Sub-Saharan Africa,Nigeria,Beverages,331,47.45
6123,Sub-Saharan Africa,Guinea-Bissau,Baby Food,69,255.28
6124,Asia,Sri Lanka,Fruits,1043,9.33
6125,Sub-Saharan Africa,Togo,Vegetables,3414,154.06
6126,Central America and the Caribbean,Grenada,Cosmetics,4375,437.2
6127,North America,United States of America,Fruits,3149,9.33
6128,Europe,Serbia,Fruits,5991,9.33
6129,Asia,India,Personal Care,1188,81.73
6130,Middle East and North Africa,Jordan,Clothes,4056,109.28
6131,Sub-Saharan Africa,Sudan,Baby Food,1944,255.28
6132,Europe,Latvia,Household,9233,668.27
6133,Sub-Saharan Africa,Zimbabwe,Snacks,2333,152.58
6134,Asia,China,Clothes,4686,109.28
6135,Middle East and North Africa,Iraq,Vegetables,1767,154.06
6136,Middle East and North Africa,Syria,Personal Care,6080,81.73
6137,Australia and Oceania,Samoa ,Vegetables,2162,154.06
6138,Europe,Spain,Office Supplies,1579,651.21
6139,Sub-Saharan Africa,Rwanda,Meat,7931,421.89
6140,Europe,Netherlands,Vegetables,1847,154.06
6141,Central America and the Caribbean,Grenada,Vegetables,5988,154.06
6142,Asia,China,Cereal,47,205.7
6143,Europe,Belarus,Snacks,5747,152.58
6144,Europe,Liechtenstein,Cereal,1844,205.7
6145,Middle East and North Africa,Oman,Baby Food,9123,255.28
6146,Asia,Bhutan,Clothes,5402,109.28
6147,Australia and Oceania,East Timor,Office Supplies,529,651.21
6148,Europe,Ukraine,Cereal,1384,205.7
6149,Middle East and North Africa,Oman,Personal Care,6879,81.73
6150,Sub-Saharan Africa,Sao Tome and Principe,Snacks,2956,152.58
6151,Asia,Vietnam,Personal Care,7588,81.73
6152,Middle East and North Africa,Kuwait,Meat,5781,421.89
6153,Asia,Bhutan,Fruits,4570,9.33
6154,Australia and Oceania,Papua New Guinea,Office Supplies,8023,651.21
6155,Europe,Germany,Office Supplies,2238,651.21
6156,Sub-Saharan Africa,Sao Tome and Principe,Household,346,668.27
6157,Asia,Bangladesh,Vegetables,7507,154.06
6158,Sub-Saharan Africa,Ghana,Snacks,5914,152.58
6159,Australia and Oceania,Solomon Islands,Fruits,9791,9.33
6160,Sub-Saharan Africa,Sudan,Household,392,668.27
6161,Central America and the Caribbean,El Salvador,Baby Food,1003,255.28
6162,Central America and the Caribbean,Saint Kitts and Nevis ,Fruits,1943,9.33
6163,Europe,Lithuania,Fruits,5559,9.33
6164,Sub-Saharan Africa,Central African Republic,Clothes,1231,109.28
6165,Middle East and North Africa,Libya,Vegetables,371,154.06
6166,Asia,Bangladesh,Snacks,1421,152.58
6167,Asia,North Korea,Personal Care,4855,81.73
6168,Sub-Saharan Africa,Comoros,Cosmetics,8177,437.2
6169,Middle East and North Africa,Saudi Arabia,Clothes,923,109.28
6170,Middle East and North Africa,United Arab Emirates,Beverages,9662,47.45
6171,Europe,Croatia,Personal Care,2991,81.73
6172,Europe,Cyprus,Cosmetics,6540,437.2
6173,Asia,Myanmar,Office Supplies,7972,651.21
6174,Sub-Saharan Africa,Mauritius ,Personal Care,1977,81.73
6175,Central America and the Caribbean,Guatemala,Office Supplies,5280,651.21
6176,Australia and Oceania,Fiji,Snacks,1635,152.58
6177,Middle East and North Africa,Egypt,Meat,6829,421.89
6178,Asia,Mongolia,Cosmetics,3679,437.2
6179,Europe,Denmark,Vegetables,7034,154.06
6180,Australia and Oceania,Nauru,Personal Care,8773,81.73
6181,Sub-Saharan Africa,Swaziland,Fruits,2808,9.33
6182,Europe,Romania,Snacks,81,152.58
6183,Sub-Saharan Africa,Togo,Meat,3566,421.89
6184,Sub-Saharan Africa,Liberia,Meat,3268,421.89
6185,Central America and the Caribbean,Saint Vincent and the Grenadines,Beverages,1222,47.45
6186,Europe,Greece,Snacks,6496,152.58
6187,Sub-Saharan Africa,Comoros,Cereal,189,205.7
6188,Sub-Saharan Africa,Senegal,Snacks,430,152.58
6189,Sub-Saharan Africa,Sierra Leone,Personal Care,7381,81.73
6190,Middle East and North Africa,Jordan,Vegetables,8235,154.06
6191,Middle East and North Africa,Iran,Meat,2214,421.89
6192,North America,United States of America,Snacks,5574,152.58
6193,Australia and Oceania,Fiji,Household,6600,668.27
6194,Europe,France,Personal Care,611,81.73
6195,Sub-Saharan Africa,Central African Republic,Clothes,4955,109.28
6196,Europe,Albania,Personal Care,4011,81.73
6197,Middle East and North Africa,United Arab Emirates,Fruits,4191,9.33
6198,Middle East and North Africa,Syria,Clothes,8937,109.28
6199,Sub-Saharan Africa,Burundi,Cosmetics,3723,437.2
6200,Europe,Montenegro,Meat,1054,421.89
6201,Middle East and North Africa,United Arab Emirates,Personal Care,5466,81.73
6202,Europe,Austria,Cosmetics,8525,437.2
6203,North America,United States of America,Baby Food,3832,255.28
6204,Europe,Poland,Clothes,2015,109.28
6205,Europe,Estonia,Snacks,5737,152.58
6206,Sub-Saharan Africa,South Sudan,Baby Food,4688,255.28
6207,Sub-Saharan Africa,Burundi,Vegetables,594,154.06
6208,Sub-Saharan Africa,Cote d'Ivoire,Office Supplies,2208,651.21
6209,Sub-Saharan Africa,Swaziland,Vegetables,317,154.06
6210,Europe,Moldova ,Office Supplies,2738,651.21
6211,Europe,Sweden,Meat,9321,421.89
6212,Sub-Saharan Africa,Angola,Snacks,6944,152.58
6213,Europe,Denmark,Fruits,4519,9.33
6214,Europe,Finland,Household,7988,668.27
6215,Europe,Luxembourg,Household,5325,668.27
6216,Central America and the Caribbean,Trinidad and Tobago,Fruits,1536,9.33
6217,Asia,Kyrgyzstan,Clothes,3655,109.28
6218,Asia,China,Baby Food,5750,255.28
6219,Sub-Saharan Africa,Mozambique,Cosmetics,3921,437.2
6220,Asia,Thailand,Snacks,1296,152.58
6221,Europe,Slovenia,Cosmetics,3037,437.2
6222,Sub-Saharan Africa,Sudan,Personal Care,1337,81.73
6223,Asia,Turkmenistan,Baby Food,419,255.28
6224,Europe,San Marino,Clothes,1537,109.28
6225,Asia,Indonesia,Personal Care,7979,81.73
6226,Europe,Czech Republic,Household,61,668.27
6227,Sub-Saharan Africa,Gabon,Personal Care,132,81.73
6228,Asia,Sri Lanka,Vegetables,7572,154.06
6229,Asia,Myanmar,Vegetables,3792,154.06
6230,Sub-Saharan Africa,Gabon,Meat,7234,421.89
6231,Asia,Myanmar,Cereal,8373,205.7
6232,Europe,Montenegro,Household,4713,668.27
6233,Asia,South Korea,Personal Care,5789,81.73
6234,Central America and the Caribbean,Cuba,Fruits,8170,9.33
6235,North America,Mexico,Household,454,668.27
6236,Sub-Saharan Africa,Seychelles ,Cereal,8272,205.7
6237,Europe,France,Personal Care,9283,81.73
6238,Middle East and North Africa,Libya,Cereal,8181,205.7
6239,Europe,Vatican City,Meat,1689,421.89
6240,Sub-Saharan Africa,Liberia,Clothes,3562,109.28
6241,Europe,Iceland,Meat,9586,421.89
6242,Asia,Japan,Office Supplies,2579,651.21
6243,Europe,Netherlands,Baby Food,7388,255.28
6244,Central America and the Caribbean,Nicaragua,Beverages,5895,47.45
6245,North America,Greenland,Meat,2010,421.89
6246,Europe,Serbia,Fruits,6676,9.33
6247,Sub-Saharan Africa,Central African Republic,Fruits,2866,9.33
6248,Sub-Saharan Africa,Lesotho,Snacks,585,152.58
6249,Middle East and North Africa,Somalia,Baby Food,1869,255.28
6250,Australia and Oceania,Nauru,Beverages,5786,47.45
6251,Sub-Saharan Africa,Chad,Office Supplies,3434,651.21
6252,Sub-Saharan Africa,Angola,Personal Care,2943,81.73
6253,Sub-Saharan Africa,Tanzania,Baby Food,4474,255.28
6254,Sub-Saharan Africa,Rwanda,Personal Care,5220,81.73
6255,Sub-Saharan Africa,Seychelles ,Snacks,4404,152.58
6256,Sub-Saharan Africa,Botswana,Meat,8282,421.89
6257,Sub-Saharan Africa,Uganda,Beverages,5138,47.45
6258,Central America and the Caribbean,Belize,Personal Care,292,81.73
6259,Central America and the Caribbean,Costa Rica,Clothes,1090,109.28
6260,Middle East and North Africa,Morocco,Clothes,1914,109.28
6261,Sub-Saharan Africa,Botswana,Clothes,9174,109.28
6262,North America,Canada,Baby Food,6313,255.28
6263,Middle East and North Africa,Turkey,Fruits,8804,9.33
6264,Sub-Saharan Africa,Central African Republic,Household,9152,668.27
6265,Central America and the Caribbean,Haiti,Beverages,1894,47.45
6266,Asia,Uzbekistan,Cereal,8596,205.7
6267,Europe,Bosnia and Herzegovina,Personal Care,2858,81.73
6268,North America,Canada,Fruits,5309,9.33
6269,Asia,Thailand,Personal Care,8611,81.73
6270,Sub-Saharan Africa,Madagascar,Cereal,2455,205.7
6271,Asia,Turkmenistan,Baby Food,8565,255.28
6272,Asia,Taiwan,Beverages,5697,47.45
6273,Central America and the Caribbean,Jamaica,Beverages,4636,47.45
6274,Sub-Saharan Africa,Zimbabwe,Cosmetics,3200,437.2
6275,Middle East and North Africa,Afghanistan,Clothes,1237,109.28
6276,Sub-Saharan Africa,Sierra Leone,Snacks,5628,152.58
6277,Europe,Sweden,Cereal,5283,205.7
6278,Sub-Saharan Africa,Tanzania,Household,6145,668.27
6279,Sub-Saharan Africa,Ethiopia,Cereal,6188,205.7
6280,Middle East and North Africa,Iraq,Cosmetics,415,437.2
6281,Middle East and North Africa,Iraq,Meat,5864,421.89
6282,Asia,Vietnam,Household,6602,668.27
6283,Europe,France,Cereal,8728,205.7
6284,Europe,Romania,Cosmetics,5371,437.2
6285,Asia,South Korea,Cosmetics,1692,437.2
6286,Asia,Laos,Meat,9885,421.89
6287,Europe,France,Baby Food,4171,255.28
6288,Asia,Turkmenistan,Cereal,5807,205.7
6289,North America,Greenland,Meat,8079,421.89
6290,Asia,Maldives,Fruits,1304,9.33
6291,Middle East and North Africa,Azerbaijan,Cosmetics,7830,437.2
6292,Central America and the Caribbean,Cuba,Cereal,7037,205.7
6293,Asia,India,Meat,338,421.89
6294,Central America and the Caribbean,Costa Rica,Fruits,6173,9.33
6295,Middle East and North Africa,Israel,Household,5016,668.27
6296,Middle East and North Africa,Pakistan,Office Supplies,4373,651.21
6297,Australia and Oceania,Kiribati,Personal Care,3780,81.73
6298,Australia and Oceania,Palau,Clothes,9804,109.28
6299,Sub-Saharan Africa,Niger,Snacks,1043,152.58
6300,Europe,Romania,Fruits,3128,9.33
6301,Sub-Saharan Africa,Botswana,Snacks,3719,152.58
6302,Central America and the Caribbean,Trinidad and Tobago,Snacks,7510,152.58
6303,Europe,Switzerland,Snacks,1223,152.58
6304,Sub-Saharan Africa,Comoros,Beverages,8613,47.45
6305,Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,5468,81.73
6306,Asia,South Korea,Clothes,4603,109.28
6307,Central America and the Caribbean,Honduras,Snacks,868,152.58
6308,Europe,Greece,Meat,6142,421.89
6309,Middle East and North Africa,Somalia,Baby Food,4337,255.28
6310,Central America and the Caribbean,Belize,Snacks,6396,152.58
6311,Central America and the Caribbean,Barbados,Cosmetics,5290,437.2
6312,Sub-Saharan Africa,Nigeria,Vegetables,1027,154.06
6313,Sub-Saharan Africa,Swaziland,Fruits,5641,9.33
6314,Central America and the Caribbean,Grenada,Cosmetics,8201,437.2
6315,Sub-Saharan Africa,The Gambia,Baby Food,9804,255.28
6316,North America,Canada,Personal Care,8580,81.73
6317,Australia and Oceania,Solomon Islands,Household,4692,668.27
6318,Central America and the Caribbean,The Bahamas,Cereal,5330,205.7
6319,Central America and the Caribbean,Guatemala,Meat,9720,421.89
6320,Sub-Saharan Africa,Senegal,Office Supplies,4114,651.21
6321,Australia and Oceania,Fiji,Vegetables,6801,154.06
6322,Sub-Saharan Africa,Sao Tome and Principe,Clothes,3097,109.28
6323,Europe,Ukraine,Beverages,351,47.45
6324,Middle East and North Africa,Oman,Cosmetics,2942,437.2
6325,Middle East and North Africa,Afghanistan,Personal Care,7282,81.73
6326,Sub-Saharan Africa,Sudan,Vegetables,6814,154.06
6327,Sub-Saharan Africa,Sudan,Meat,7010,421.89
6328,Asia,Cambodia,Beverages,376,47.45
6329,Asia,India,Meat,1448,421.89
6330,Asia,South Korea,Cosmetics,1793,437.2
6331,Asia,Thailand,Office Supplies,5009,651.21
6332,Sub-Saharan Africa,Benin,Baby Food,1728,255.28
6333,Australia and Oceania,Tonga,Meat,4609,421.89
6334,Sub-Saharan Africa,Kenya,Vegetables,3346,154.06
6335,Central America and the Caribbean,Saint Vincent and the Grenadines,Beverages,9662,47.45
6336,Central America and the Caribbean,Belize,Household,2311,668.27
6337,Europe,Macedonia,Personal Care,2080,81.73
6338,Europe,Portugal,Cosmetics,6787,437.2
6339,Sub-Saharan Africa,Sao Tome and Principe,Fruits,6279,9.33
6340,Asia,Turkmenistan,Baby Food,7437,255.28
6341,Sub-Saharan Africa,Eritrea,Cosmetics,9173,437.2
6342,Europe,Switzerland,Snacks,7427,152.58
6343,Middle East and North Africa,Afghanistan,Personal Care,175,81.73
6344,Sub-Saharan Africa,Ghana,Fruits,2420,9.33
6345,Europe,Germany,Vegetables,1199,154.06
6346,Europe,Czech Republic,Personal Care,580,81.73
6347,Australia and Oceania,Kiribati,Cosmetics,6660,437.2
6348,Sub-Saharan Africa,Sierra Leone,Clothes,2571,109.28
6349,Sub-Saharan Africa,Burkina Faso,Office Supplies,3472,651.21
6350,Europe,Croatia,Personal Care,1557,81.73
6351,Central America and the Caribbean,Nicaragua,Cosmetics,1049,437.2
6352,Sub-Saharan Africa,Sao Tome and Principe,Personal Care,3203,81.73
6353,Asia,Philippines,Meat,1305,421.89
6354,Sub-Saharan Africa,Swaziland,Baby Food,5672,255.28
6355,Central America and the Caribbean,Panama,Beverages,8653,47.45
6356,Asia,Taiwan,Baby Food,9628,255.28
6357,Asia,Indonesia,Beverages,8,47.45
6358,Europe,Poland,Fruits,8236,9.33
6359,Europe,France,Meat,4785,421.89
6360,Asia,Maldives,Fruits,7159,9.33
6361,Sub-Saharan Africa,Sudan,Clothes,4896,109.28
6362,Europe,Luxembourg,Office Supplies,4562,651.21
6363,Middle East and North Africa,Israel,Fruits,4757,9.33
6364,Asia,Turkmenistan,Personal Care,1109,81.73
6365,Asia,Kyrgyzstan,Office Supplies,1281,651.21
6366,Middle East and North Africa,Egypt,Household,9964,668.27
6367,Central America and the Caribbean,Antigua and Barbuda ,Vegetables,3882,154.06
6368,Sub-Saharan Africa,Cape Verde,Cosmetics,6790,437.2
6369,Australia and Oceania,Papua New Guinea,Beverages,4474,47.45
6370,Asia,Uzbekistan,Vegetables,9752,154.06
6371,Sub-Saharan Africa,Sao Tome and Principe,Beverages,7472,47.45
6372,Middle East and North Africa,Bahrain,Fruits,9514,9.33
6373,Asia,Brunei,Household,9789,668.27
6374,Sub-Saharan Africa,Republic of the Congo,Personal Care,9240,81.73
6375,Europe,Slovenia,Vegetables,840,154.06
6376,Australia and Oceania,Nauru,Baby Food,4594,255.28
6377,Central America and the Caribbean,El Salvador,Clothes,2538,109.28
6378,Europe,Croatia,Household,3740,668.27
6379,Sub-Saharan Africa,South Sudan,Household,9299,668.27
6380,Europe,Romania,Household,7343,668.27
6381,Asia,Uzbekistan,Office Supplies,8034,651.21
6382,Europe,Estonia,Clothes,8565,109.28
6383,Europe,Macedonia,Fruits,8160,9.33
6384,Asia,Singapore,Meat,3072,421.89
6385,Asia,India,Beverages,1589,47.45
6386,Middle East and North Africa,Kuwait,Cosmetics,9028,437.2
6387,Europe,Ukraine,Fruits,2736,9.33
6388,Europe,Armenia,Household,7095,668.27
6389,Sub-Saharan Africa,Burundi,Meat,8516,421.89
6390,Europe,Belarus,Beverages,440,47.45
6391,Central America and the Caribbean,Cuba,Beverages,8341,47.45
6392,Europe,Liechtenstein,Office Supplies,4724,651.21
6393,Europe,Sweden,Vegetables,4126,154.06
6394,Asia,Indonesia,Office Supplies,8114,651.21
6395,Asia,Brunei,Office Supplies,286,651.21
6396,Sub-Saharan Africa,Sierra Leone,Baby Food,1272,255.28
6397,Sub-Saharan Africa,Uganda,Personal Care,3733,81.73
6398,Sub-Saharan Africa,Mozambique,Snacks,7362,152.58
6399,Middle East and North Africa,Pakistan,Baby Food,3883,255.28
6400,Asia,Mongolia,Meat,2050,421.89
6401,Europe,Andorra,Personal Care,2649,81.73
6402,Asia,Malaysia,Vegetables,3498,154.06
6403,Central America and the Caribbean,Honduras,Beverages,4446,47.45
6404,Europe,Romania,Vegetables,2372,154.06
6405,Asia,Kazakhstan,Office Supplies,6187,651.21
6406,Middle East and North Africa,Israel,Cosmetics,1834,437.2
6407,Central America and the Caribbean,Guatemala,Vegetables,7287,154.06
6408,Europe,Luxembourg,Personal Care,7550,81.73
6409,Central America and the Caribbean,Grenada,Office Supplies,9659,651.21
6410,Central America and the Caribbean,Belize,Personal Care,7682,81.73
6411,Central America and the Caribbean,Dominica,Office Supplies,7718,651.21
6412,Europe,Denmark,Office Supplies,2896,651.21
6413,Europe,Germany,Clothes,8377,109.28
6414,Central America and the Caribbean,Nicaragua,Snacks,6355,152.58
6415,Australia and Oceania,Papua New Guinea,Personal Care,1052,81.73
6416,Central America and the Caribbean,Nicaragua,Fruits,3723,9.33
6417,Sub-Saharan Africa,Democratic Republic of the Congo,Clothes,7655,109.28
6418,Sub-Saharan Africa,Guinea,Baby Food,3165,255.28
6419,Middle East and North Africa,Bahrain,Snacks,2601,152.58
6420,Sub-Saharan Africa,Republic of the Congo,Cosmetics,5344,437.2
6421,Asia,Philippines,Office Supplies,2804,651.21
6422,Europe,Latvia,Office Supplies,3424,651.21
6423,Central America and the Caribbean,Costa Rica,Personal Care,7678,81.73
6424,Australia and Oceania,Tuvalu,Vegetables,3070,154.06
6425,Sub-Saharan Africa,Tanzania,Cosmetics,9137,437.2
6426,Australia and Oceania,Australia,Fruits,2446,9.33
6427,Central America and the Caribbean,Grenada,Snacks,1596,152.58
6428,Sub-Saharan Africa,Seychelles ,Cosmetics,2215,437.2
6429,Europe,Switzerland,Cereal,1967,205.7
6430,Sub-Saharan Africa,Eritrea,Clothes,5543,109.28
6431,Sub-Saharan Africa,Angola,Baby Food,9666,255.28
6432,Sub-Saharan Africa,Eritrea,Household,8091,668.27
6433,Europe,Germany,Office Supplies,6606,651.21
6434,Europe,Andorra,Cosmetics,8026,437.2
6435,Middle East and North Africa,Algeria,Cosmetics,7201,437.2
6436,Asia,India,Cosmetics,6011,437.2
6437,Sub-Saharan Africa,Rwanda,Meat,8366,421.89
6438,Australia and Oceania,Australia,Personal Care,5210,81.73
6439,Europe,Serbia,Personal Care,9515,81.73
6440,Asia,Turkmenistan,Beverages,1286,47.45
6441,Europe,Iceland,Office Supplies,2561,651.21
6442,Asia,Myanmar,Vegetables,2405,154.06
6443,Asia,Kyrgyzstan,Personal Care,1918,81.73
6444,Europe,Portugal,Baby Food,9230,255.28
6445,Europe,France,Office Supplies,4502,651.21
6446,Middle East and North Africa,Iraq,Household,4926,668.27
6447,Europe,Belarus,Cosmetics,9725,437.2
6448,Europe,Macedonia,Clothes,5155,109.28
6449,Middle East and North Africa,Israel,Clothes,9502,109.28
6450,Central America and the Caribbean,Grenada,Household,8083,668.27
6451,Central America and the Caribbean,Cuba,Clothes,8247,109.28
6452,Europe,Luxembourg,Office Supplies,4373,651.21
6453,Europe,Andorra,Household,2874,668.27
6454,Sub-Saharan Africa,Ghana,Household,7190,668.27
6455,Europe,Estonia,Meat,2797,421.89
6456,Sub-Saharan Africa,Rwanda,Cereal,2198,205.7
6457,Asia,Kazakhstan,Fruits,9930,9.33
6458,Asia,Malaysia,Beverages,7560,47.45
6459,Australia and Oceania,New Zealand,Personal Care,8687,81.73
6460,Asia,Thailand,Cereal,3940,205.7
6461,Sub-Saharan Africa,Sudan,Snacks,5982,152.58
6462,Australia and Oceania,Fiji,Meat,4504,421.89
6463,Sub-Saharan Africa,Seychelles ,Fruits,1230,9.33
6464,Sub-Saharan Africa,Angola,Personal Care,4914,81.73
6465,Middle East and North Africa,Lebanon,Household,6344,668.27
6466,Sub-Saharan Africa,Ethiopia,Household,3335,668.27
6467,Europe,Norway,Clothes,5738,109.28
6468,Sub-Saharan Africa,Senegal,Snacks,431,152.58
6469,Europe,Lithuania,Snacks,6327,152.58
6470,Australia and Oceania,East Timor,Clothes,9366,109.28
6471,Asia,Thailand,Fruits,7524,9.33
6472,Asia,Tajikistan,Baby Food,5804,255.28
6473,Sub-Saharan Africa,Zambia,Household,1244,668.27
6474,Sub-Saharan Africa,South Africa,Beverages,7910,47.45
6475,Europe,Belgium,Beverages,1900,47.45
6476,Sub-Saharan Africa,Senegal,Office Supplies,6346,651.21
6477,Asia,Singapore,Vegetables,6408,154.06
6478,Australia and Oceania,Vanuatu,Fruits,4278,9.33
6479,Europe,Iceland,Cosmetics,4180,437.2
6480,Europe,Russia,Cereal,7368,205.7
6481,Europe,Luxembourg,Cereal,7130,205.7
6482,Sub-Saharan Africa,Chad,Cosmetics,3783,437.2
6483,Sub-Saharan Africa,The Gambia,Baby Food,9674,255.28
6484,Europe,Iceland,Meat,4184,421.89
